"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","geneid"
2.6286526880848e-07,2.18628898853646,0.004,0.001,0.00797664658199332,"DPF1","ENSG00000011332"
2.62041225734434e-07,1.26135727265478,0.011,0.005,0.00795164099491139,"SOCS2-AS1","ENSG00000246985"
2.5792215682962e-07,2.71013997495423,0.003,0,0.00782664784899481,"CDC20B","ENSG00000164287"
2.5792215682962e-07,2.71013997495423,0.003,0,0.00782664784899481,"","ENSG00000260953"
2.47565612372586e-07,1.43854355561701,0.01,0.004,0.00751237850744611,"PHYHIP","ENSG00000168490"
2.34533902997685e-07,1.30686044655156,0.008,0.003,0.00711693128646475,"","ENSG00000257221"
2.32307054735715e-07,1.08008958470454,0.011,0.005,0.00704935757595528,"BRIP1","ENSG00000136492"
2.23224720877475e-07,1.31009519015086,0.01,0.004,0.00677375415502697,"","ENSG00000287533"
2.19422215232725e-07,1.16035692455067,0.011,0.005,0.00665836712123703,"VWCE","ENSG00000167992"
2.10875097280643e-07,1.01810269780884,0.016,0.008,0.00639900482698113,"ID2-AS1","ENSG00000235092"
1.98051240023235e-07,1.19145069365224,0.013,0.006,0.00600986487850507,"","ENSG00000287044"
1.84460295964504e-07,2.23209267814959,0.005,0.001,0.00559744768104286,"DINOL","ENSG00000285244"
1.80905651522213e-07,2.05409437617159,0.004,0.001,0.00548958199544157,"LINC01551","ENSG00000186960"
1.80905651522213e-07,2.05409437617159,0.004,0.001,0.00548958199544157,"OR4D9","ENSG00000172742"
1.79745956796958e-07,2.31955551939993,0.004,0.001,0.0054543910590037,"IQANK1","ENSG00000203499"
1.79238806653499e-07,2.44154604377854,0.004,0.001,0.00543900158790044,"","ENSG00000227292"
1.68972655519775e-07,2.05152043250777,0.005,0.001,0.00512747523174756,"SLC4A1","ENSG00000004939"
1.68254643161566e-07,3.27648679750804,0.003,0,0.00510568714673774,"","ENSG00000247372"
1.68211682697487e-07,2.23209267814959,0.005,0.001,0.00510438351145525,"DEPDC1B","ENSG00000035499"
1.51339057296047e-07,1.46913187545043,0.007,0.002,0.00459238369364853,"C3orf20","ENSG00000131379"
1.49276287839384e-07,1.27343347353049,0.008,0.003,0.00452978895448611,"DNAH11","ENSG00000105877"
1.48220125613156e-07,2.35762356023344,0.004,0.001,0.00449773971173122,"SALRNA2","ENSG00000280515"
1.46635427017649e-07,1.46913187545043,0.007,0.002,0.00444965203285057,"","ENSG00000249335"
1.416600422142e-07,1.22337546104848,0.013,0.006,0.00429867398098991,"LAYN","ENSG00000204381"
1.38204197042822e-07,1.81705517887074,0.006,0.002,0.00419380635926445,"","ENSG00000251257"
1.3542125932757e-07,1.39079042416865,0.008,0.003,0.00410935811429511,"SCN8A","ENSG00000196876"
1.34826253834127e-07,2.1389832737581,0.005,0.001,0.00409130267259658,"","ENSG00000261095"
1.20700578607227e-07,1.24673945411399,0.009,0.003,0.00366265905783631,"SLC18A2","ENSG00000165646"
1.18982544040265e-07,2.18628898853646,0.004,0.001,0.00361052529890183,"","ENSG00000286575"
1.14900960381905e-07,2.00970025681314,0.006,0.002,0.00348666964278889,"CYSRT1","ENSG00000197191"
1.14432174500727e-07,2.05806327837454,0.006,0.002,0.00347244433522456,"","ENSG00000287303"
1.12554481778043e-07,2.57194268103421,0.004,0,0.00341546574955471,"","ENSG00000286686"
1.11892240376181e-07,2.08008958470454,0.014,0.007,0.00339537003421522,"HBB","ENSG00000244734"
1.11037728129164e-07,1.35209245426022,0.009,0.003,0.00336943986007949,"CORO2A","ENSG00000106789"
1.10480247619677e-07,1.09007367327716,0.012,0.005,0.0033525231140191,"","ENSG00000287093"
1.10309169562454e-07,1.39291547248465,0.009,0.003,0.00334733175037266,"POPDC3","ENSG00000132429"
1.09196241743793e-07,4.06498269231433,0.002,0,0.0033135599557154,"CARHSP1-DT","ENSG00000261481"
1.08853539171018e-07,4.90451802012108,0.002,0,0.00330316064614455,"PAQR9","ENSG00000188582"
1.08853477651763e-07,6.62441010092835,0.002,0,0.00330315877934275,"ODAM","ENSG00000109205"
1.08853261342363e-07,4.98698018031306,0.002,0,0.003303152215434,"ALOXE3","ENSG00000179148"
9.22873067461349e-08,3.62441010092835,0.003,0,0.00280045832321146,"OIT3","ENSG00000138315"
9.22867720396463e-08,2.11661546072965,0.004,0.001,0.00280044209754307,"","ENSG00000203472"
9.1747701948274e-08,2.64713017742843,0.004,0.001,0.00278408401562037,"","ENSG00000254295"
7.95654716580033e-08,1.70687226112032,0.008,0.003,0.00241441423746211,"RTKN2","ENSG00000182010"
7.90514576443552e-08,1.31748416938023,0.007,0.002,0.00239881648221796,"CATSPERD","ENSG00000174898"
7.67808643824897e-08,2.93253239629068,0.003,0,0.00232991532968665,"FLNC-AS1","ENSG00000242902"
7.66906330438959e-08,1.63808503782542,0.007,0.002,0.00232717725971702,"","ENSG00000285190"
7.30655646467264e-08,1.45950317425266,0.009,0.003,0.00221717455920491,"","ENSG00000233030"
7.13868657927178e-08,1.75196015064886,0.007,0.002,0.00216623444248002,"","ENSG00000286836"
6.98982232474579e-08,3.34061713492776,0.003,0,0.00212106158444411,"LINC01673","ENSG00000234052"
6.79668837018915e-08,2.1610095800881,0.004,0.001,0.0020624550859339,"TCTE1","ENSG00000146221"
6.66809849876085e-08,1.24386984592594,0.011,0.004,0.00202343448944898,"TSPAN13","ENSG00000106537"
5.52412121637406e-08,1.17550914978322,0.013,0.006,0.00167629458310871,"COCH","ENSG00000100473"
4.91284955561751e-08,3.25001458614685,0.003,0,0.00149080419765213,"","ENSG00000228802"
4.8792161536277e-08,2.67503617399831,0.004,0,0.00148059814181832,"ARL5C","ENSG00000141748"
4.68491154183448e-08,2.08008958470454,0.005,0.001,0.00142163640736967,"","ENSG00000256199"
4.67088608863584e-08,2.17962525825545,0.005,0.001,0.00141738038359655,"SLC9C2","ENSG00000162753"
4.37788011238735e-08,4.98698018031306,0.002,0,0.00132846772010394,"CEBPE","ENSG00000092067"
4.37788011238735e-08,4.98698018031306,0.002,0,0.00132846772010394,"","ENSG00000264023"
4.37788011238735e-08,4.98698018031306,0.002,0,0.00132846772010394,"C1QTNF8","ENSG00000184471"
4.33733726773033e-08,1.43678309775258,0.008,0.003,0.00131616499389277,"CYP51A1-AS1","ENSG00000188693"
4.29289316818045e-08,1.57786751499132,0.008,0.003,0.00130267843188436,"S100A14","ENSG00000189334"
4.23038031401741e-08,1.74779251643363,0.007,0.002,0.00128370890628858,"AK7","ENSG00000140057"
3.92349568000255e-08,1.10335936402738,0.013,0.006,0.00119058476409677,"CORIN","ENSG00000145244"
3.78664431621582e-08,3.08008958470453,0.003,0,0.00114905721775569,"LINC00842","ENSG00000285294"
3.78524612834668e-08,3.98698018031306,0.003,0,0.0011486329376468,"UMODL1","ENSG00000177398"
3.6244688956443e-08,2.38473968816006,0.007,0.002,0.00109984508638326,"TFPI2","ENSG00000105825"
3.29371253175358e-08,1.45229088607312,0.01,0.004,0.000999477067760625,"CCDC163","ENSG00000280670"
3.28810210427145e-08,2.76458775897661,0.004,0,0.000997774583541171,"","ENSG00000228204"
3.24685810169232e-08,1.68904756649467,0.01,0.004,0.000985259090958533,"GDF10","ENSG00000266524"
3.04304087031105e-08,2.19556680212447,0.005,0.001,0.000923410752095887,"IDI2","ENSG00000148377"
3.04304087031105e-08,2.19556680212447,0.005,0.001,0.000923410752095887,"FUT6","ENSG00000156413"
3.00014970197245e-08,2.77125148925762,0.004,0.001,0.000910395427063539,"PEAK3","ENSG00000188305"
2.90825051325081e-08,3.08008958470453,0.003,0,0.00088250861824596,"LINC00881","ENSG00000241135"
2.89314620198073e-08,1.59692936450624,0.01,0.004,0.000877925214991052,"DNAH3","ENSG00000158486"
2.88175560986464e-08,2.11473572751143,0.006,0.002,0.000874468739813424,"IL10","ENSG00000136634"
2.68195301293729e-08,1.15897474894557,0.014,0.007,0.00081383864177582,"EPHB3","ENSG00000182580"
2.49188422209657e-08,1.16053941712455,0.015,0.007,0.000756162267195203,"NNAT","ENSG00000053438"
2.29438557456718e-08,1.55402077303695,0.009,0.003,0.000696231302602411,"NXPH4","ENSG00000182379"
2.18399167026892e-08,1.71751950531983,0.007,0.002,0.000662732272343104,"STAB2","ENSG00000136011"
2.1108597256871e-08,2.67503617399831,0.004,0,0.00064054038375975,"","ENSG00000264125"
2.09828936284126e-08,3.21915362244209,0.004,0,0.000636725907154179,"C13orf42","ENSG00000226792"
1.91490431347847e-08,2.17069213348544,0.006,0.001,0.000581077713925043,"","ENSG00000256915"
1.89339634292859e-08,1.88285723726649,0.013,0.005,0.000574551120261682,"RUNDC3B","ENSG00000105784"
1.88673929155094e-08,1.63149952571467,0.007,0.002,0.000572531038021133,"","ENSG00000258784"
1.85422206788253e-08,1.6068374714804,0.01,0.004,0.000562663686498954,"ITGAX","ENSG00000140678"
1.82337720989786e-08,1.11661546072965,0.014,0.007,0.000553303814343504,"SPATA21","ENSG00000187144"
1.78426880445679e-08,1.28750579846819,0.014,0.006,0.000541436368712413,"TMC3-AS1","ENSG00000259343"
1.76326042071355e-08,5.13898327375811,0.002,0,0.000535061374665526,"","ENSG00000287644"
1.69301985891902e-08,1.17374869191878,0.014,0.006,0.000513746876188977,"DDX25","ENSG00000109832"
1.68942350673916e-08,1.18569977266514,0.014,0.006,0.000512655563119997,"COSMOC","ENSG00000260552"
1.53930133147642e-08,1.19256431396295,0.013,0.006,0.000467100989036518,"","ENSG00000261625"
1.43222826445625e-08,2.10084814487133,0.006,0.002,0.000434609666849249,"SPAG4","ENSG00000061656"
1.3104571792744e-08,2.8614492982292,0.004,0.001,0.000397658231050818,"NKX2-5","ENSG00000183072"
1.276242322913e-08,1.14245546566491,0.014,0.006,0.000387275732887949,"POU2F3","ENSG00000137709"
1.26782195369352e-08,1.53326221287015,0.009,0.003,0.000384720571848298,"","ENSG00000243305"
1.25273300885137e-08,1.56912766542716,0.008,0.003,0.000380141831535947,"TTC23L","ENSG00000205838"
1.23432712394463e-08,1.67955165512081,0.008,0.003,0.000374556565760997,"HYAL3","ENSG00000186792"
1.2021392446655e-08,2.62441010092835,0.005,0.001,0.000364789153793745,"CDC20","ENSG00000117399"
1.12099762095667e-08,1.08008958470454,0.017,0.008,0.000340166728079302,"TTLL1-AS1","ENSG00000230319"
1.09680693840229e-08,1.24119488525684,0.014,0.006,0.000332826065458174,"","ENSG00000288096"
1.05199756701144e-08,1.81705517887074,0.007,0.002,0.000319228661709623,"","ENSG00000273080"
1.03340629793503e-08,1.00970025681314,0.016,0.007,0.000313587141108384,"NUSAP1","ENSG00000137804"
9.06635523037962e-09,2.96389656720001,0.004,0,0.00027511854946587,"","ENSG00000273388"
7.89284642381014e-09,1.37648258748476,0.011,0.004,0.000239508424730519,"","ENSG00000285595"
7.82409061531373e-09,1.19747892306825,0.018,0.009,0.000237422029721695,"LAMC2","ENSG00000058085"
7.24441914783486e-09,4.34061713492776,0.003,0,0.000219831899041049,"","ENSG00000242611"
7.24346879891572e-09,4.46091136864547,0.003,0,0.000219803060703097,"PROK2","ENSG00000163421"
7.11105899658848e-09,5.27648679750804,0.003,0,0.000215785085251477,"","ENSG00000287658"
6.99798741957587e-09,1.26184002154364,0.013,0.005,0.00021235392824703,"DYRK3-AS1","ENSG00000237605"
6.84328695518228e-09,1.52007344111361,0.009,0.003,0.000207659542655006,"","ENSG00000214955"
6.77283733005329e-09,2.03944760020719,0.006,0.001,0.000205521748780467,"UPB1","ENSG00000100024"
6.32889546498165e-09,3.81705517887074,0.003,0,0.000192050332884868,"","ENSG00000234147"
6.31786871348838e-09,4.31955551939993,0.003,0,0.000191715726110805,"","ENSG00000229983"
5.9366504696185e-09,3.09007367327716,0.004,0,0.000180147658500573,"","ENSG00000284640"
5.87662106980221e-09,1.4240439859219,0.012,0.005,0.000178326066363148,"","ENSG00000263923"
5.85456284940742e-09,1.22751994835976,0.014,0.006,0.000177656709665268,"GTF2A1-AS1","ENSG00000273783"
5.71740675336256e-09,2.81705517887074,0.004,0.001,0.000173494707930787,"","ENSG00000253227"
5.39614599042739e-09,1.7910599703378,0.007,0.002,0.000163746050079519,"PATL1-DT","ENSG00000255355"
4.77895774787961e-09,1.94950547489439,0.007,0.002,0.000145017472859407,"MYOCOS","ENSG00000283683"
4.19236108368068e-09,1.13283104677651,0.016,0.007,0.00012721719708429,"","ENSG00000286039"
4.12902925716292e-09,2.03944760020719,0.007,0.002,0.000125295392808609,"LINC00242","ENSG00000229214"
3.93308525450544e-09,1.48002019159317,0.012,0.004,0.000119349472047968,"TPH2","ENSG00000139287"
3.86025074634163e-09,1.4020176795919,0.012,0.005,0.000117139308897737,"BATF","ENSG00000156127"
3.76142140553619e-09,2.18383750954236,0.006,0.001,0.000114140332550996,"ETS2-AS1","ENSG00000205622"
3.47905858959685e-09,1.29666467944567,0.013,0.005,0.000105572032901316,"","ENSG00000278817"
3.28843322144486e-09,2.30534166018023,0.008,0.002,9.97875061047443e-05,"NKAIN1","ENSG00000084628"
3.12306192113162e-09,1.8643608936491,0.008,0.002,9.47693139967389e-05,"AURKA","ENSG00000087586"
2.73307890879394e-09,1.86952259876488,0.008,0.002,8.29352794873521e-05,"HES7","ENSG00000179111"
2.64139719785523e-09,1.71517556485153,0.006,0.001,8.01531979689171e-05,"","ENSG00000284999"
2.59261541149894e-09,2.4020176795919,0.006,0.001,7.86729146619354e-05,"PDZD9","ENSG00000155714"
2.5867355607579e-09,2.53326221287015,0.006,0.001,7.84944905911984e-05,"IRAG1-AS1","ENSG00000177112"
2.39797569493773e-09,2.10983692809859,0.006,0.001,7.27665724628854e-05,"","ENSG00000261124"
2.21527491097481e-09,2.11473572751143,0.007,0.002,6.72225171735306e-05,"","ENSG00000261248"
2.07696068169762e-09,1.19556680212447,0.016,0.007,6.30253718861142e-05,"BAIAP2L1","ENSG00000006453"
2.0602144048138e-09,3.62441010092835,0.004,0,6.25172061140746e-05,"EFNB3","ENSG00000108947"
1.93648465791307e-09,1.64302577909569,0.01,0.003,5.87626269443721e-05,"PCDH10","ENSG00000138650"
1.89744915594958e-09,1.48002019159317,0.01,0.003,5.75780946372901e-05,"","ENSG00000267892"
1.87226292774853e-09,1.26771658788031,0.01,0.004,5.68138185425293e-05,"LINC02133","ENSG00000261231"
1.83032993400438e-09,1.4020176795919,0.013,0.005,5.55413618473629e-05,"CCNE2","ENSG00000175305"
1.81132529992907e-09,1.54219533764016,0.01,0.004,5.49646662263476e-05,"ADCY10","ENSG00000143199"
1.79047863527631e-09,1.77266105951229,0.009,0.003,5.43320741874595e-05,"","ENSG00000272211"
1.52182720901674e-09,3.44932339437025,0.004,0,4.6179846657613e-05,"","ENSG00000287899"
1.49887975843411e-09,1.05025435516377,0.017,0.008,4.54835062696832e-05,"LINC02798","ENSG00000227082"
1.49583399452237e-09,2.10983692809859,0.007,0.001,4.53910825637814e-05,"","ENSG00000288187"
1.378244782305e-09,1.10310623742951,0.019,0.009,4.18228379190453e-05,"","ENSG00000287024"
1.19911838727506e-09,2.03117998422359,0.007,0.002,3.63872474618615e-05,"","ENSG00000250362"
1.19184796104953e-09,4.46091136864547,0.003,0,3.6166626378048e-05,"LINC01132","ENSG00000227630"
1.19169119734923e-09,4.67503617399831,0.003,0,3.61618693835623e-05,"PRTN3","ENSG00000196415"
1.11110358354648e-09,1.92397038278725,0.007,0.002,3.37164382427179e-05,"","ENSG00000287200"
