"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","geneid"
3.2265515800151e-57,1.49577167130714,0.999,0.959,9.79097076955583e-53,"TMSB4X","ENSG00000205542"
1.83864409521013e-58,4.394566194343,0.725,0.05,5.57936550691513e-54,"DPT","ENSG00000143196"
5.48169092973174e-59,3.11712893471948,0.938,0.653,1.6634191126271e-54,"CLU","ENSG00000120885"
4.04651757567198e-60,8.12032228874827,0.669,0,1.22791575833766e-55,"XIST","ENSG00000229807"
3.76249940081594e-64,4.42119650060774,0.773,0.087,1.1417304431776e-59,"BGN","ENSG00000182492"
2.73726861629231e-64,7.7237881103975,0.711,0.005,8.30624161613901e-60,"TNC","ENSG00000041982"
7.65299500907171e-67,5.25769776832486,0.726,0.023,2.32230133550281e-62,"LINC01619","ENSG00000257242"
1.32905997220959e-67,2.44967423492146,0.952,0.411,4.03303248566999e-63,"IER3","ENSG00000137331"
1.83002906837668e-68,5.6313418616329,0.764,0.037,5.55322320798905e-64,"TPPP3","ENSG00000159713"
2.97239577243002e-74,3.79019006862523,0.933,0.507,9.01973497143889e-70,"LUM","ENSG00000139329"
8.96037617721936e-90,3.8649275125351,0.971,0.539,2.71902615097722e-85,"CRIP1","ENSG00000213145"
1.64757613590125e-06,-2.20524263608958,0.014,0.078,0.0499956978439234,"CHMP6","ENSG00000176108"
1.6459093906363e-06,-2.33582674589972,0.006,0.055,0.0499451204588587,"LRRC49","ENSG00000137821"
1.64539769770295e-06,-1.17712899988066,0.109,0.237,0.0499295931367959,"UVRAG","ENSG00000198382"
1.64364712451743e-06,-1.17776189966747,0.049,0.146,0.0498764719934815,"MED28","ENSG00000118579"
1.64188693649135e-06,-2.27442620123558,0.014,0.078,0.0498230590878301,"PRKD2","ENSG00000105287"
1.63914588180998e-06,-1.31380043956972,0.029,0.11,0.0497398817835238,"ARFRP1","ENSG00000101246"
1.62568359702967e-06,-1.8360920820456,0.048,0.142,0.0493313687518653,"PIKFYVE","ENSG00000115020"
1.61703538041321e-06,-1.37764692159435,0.036,0.123,0.0490689386186389,"PLRG1","ENSG00000171566"
1.60827716441651e-06,-2.77323205820702,0.006,0.055,0.0488031705542191,"SYDE1","ENSG00000105137"
1.60424850413169e-06,-1.32654893231171,0.036,0.123,0.0486809208578762,"CFAP298","ENSG00000159079"
1.60148045774665e-06,-1.60528742089295,0.02,0.091,0.0485969244903222,"KMT5A","ENSG00000183955"
1.59000603006673e-06,-2.88014726212353,0.004,0.05,0.0482487329823748,"KIAA1755","ENSG00000149633"
1.5879080305504e-06,-2.88014726212353,0.006,0.055,0.0481850691870519,"TDP1","ENSG00000042088"
1.5875938946073e-06,-1.19541162672988,0.059,0.164,0.0481755367318586,"LINC00632","ENSG00000203930"
1.58459897507093e-06,-1.50247661530917,0.055,0.155,0.0480846558985275,"GON4L","ENSG00000116580"
1.56846397665489e-06,-1.11178647168179,0.071,0.183,0.0475950393715927,"EPN1","ENSG00000063245"
1.56294981353031e-06,-3.24271734150824,0.004,0.05,0.0474277120915774,"MXD3","ENSG00000213347"
1.56001555391153e-06,-1.59886115173352,0.055,0.155,0.0473386719834452,"IL17RA","ENSG00000177663"
1.54589351137952e-06,-1.7646700447036,0.025,0.1,0.0469101386028114,"COX11","ENSG00000166260"
1.53919660191927e-06,-1.76737933196158,0.039,0.128,0.0467069208852403,"UBE4B","ENSG00000130939"
1.53610058103894e-06,-1.76878615317583,0.025,0.1,0.0466129721316267,"MIR29B2CHG","ENSG00000203709"
1.5355122755104e-06,-3.35819455892818,0.004,0.05,0.046595120000363,"GLI4","ENSG00000250571"
1.5355122755104e-06,-3.35819455892818,0.004,0.05,0.046595120000363,"XPNPEP2","ENSG00000122121"
1.5355122755104e-06,-3.5646454363956,0.004,0.05,0.046595120000363,"EFHD1","ENSG00000115468"
1.53182919000533e-06,-1.71220262480946,0.025,0.1,0.0464833567707117,"PRRC1","ENSG00000164244"
1.52683055884405e-06,-1.49548341188821,0.052,0.151,0.0463316733081228,"CSNK1E","ENSG00000213923"
1.5254814326709e-06,-1.65775484078709,0.052,0.151,0.0462907340743983,"CPSF6","ENSG00000111605"
1.51990421002599e-06,-3.46510976284469,0.004,0.05,0.0461214932532388,"NMNAT3","ENSG00000163864"
1.51990421002599e-06,-3.46510976284469,0.004,0.05,0.0461214932532388,"GTF2H2C","ENSG00000183474"
1.51990421002599e-06,-3.46510976284469,0.004,0.05,0.0461214932532388,"L3MBTL3","ENSG00000198945"
1.50771584424946e-06,-3.24271734150824,0.006,0.055,0.0457516372937497,"CUL9","ENSG00000112659"
1.50451878094268e-06,-1.52282526070098,0.064,0.169,0.0456546224077056,"GAPVD1","ENSG00000165219"
1.50440770545599e-06,-3.65775484078709,0.004,0.05,0.0456512518220622,"H1-4","ENSG00000168298"
1.4979346723914e-06,-1.88014726212353,0.045,0.137,0.0454548276337171,"ZDHHC7","ENSG00000153786"
1.49686541889358e-06,-1.05368351711822,0.098,0.224,0.0454223811363256,"MARCHF6","ENSG00000145495"
1.48853254437293e-06,-3.42328958715006,0.006,0.055,0.0451695200589966,"SEMA3G","ENSG00000010319"
